Entity,Code,Year,Nuclear_(percent_direct_primary_energy),Renewables_(percent_direct_primary_energy),Fossil_fuels_(percent_direct_primary_energy)
North America,,1991,2.971864,2.9545608,94.07358
North America,,1992,2.9253914,2.824866,94.24974
North America,,1993,2.8908308,2.9222085,94.18696
North America,,1994,2.995075,2.787051,94.21787
North America,,1995,3.0584571,2.9940364,93.94751
North America,,1996,2.9473572,3.095856,93.95679
North America,,1997,2.706898,3.0726402,94.22046
North America,,1998,2.8109164,2.8766458,94.31244
North America,,1999,2.9790037,2.9064147,94.11458
North America,,2000,2.974501,2.7351713,94.29033
North America,,2001,3.096682,2.4767745,94.426544
North America,,2002,3.0916448,2.7083852,94.19997
North America,,2003,3.0106452,2.728217,94.26113
North America,,2004,3.0800986,2.7417622,94.17814
North America,,2005,3.0471506,2.8833299,94.06952
North America,,2006,3.1049619,3.0918965,93.80315
North America,,2007,3.0990217,3.0919776,93.809
North America,,2008,3.1794868,3.5423741,93.27814
North America,,2009,3.301847,3.9136734,92.784485
North America,,2010,3.2145052,3.954272,92.83122
North America,,2011,3.1943004,4.4652724,92.34042
North America,,2012,3.1825583,4.53704,92.2804
North America,,2013,3.220168,4.683292,92.09654
North America,,2014,3.2288523,4.74913,92.02202
North America,,2015,3.24429,4.9068694,91.84884
North America,,2016,3.285335,5.311528,91.40313
North America,,2017,3.2759163,5.6408677,91.08321
North America,,2018,3.1870875,5.527707,91.2852
North America,,2019,3.2167215,5.7014,91.08188
North America,,2020,3.4291263,6.384811,90.186066
North America,,2021,3.199394,6.375073,90.42553
North America,,2022,3.0828187,6.7256184,90.19156
North America,,2023,3.1368766,6.8849177,89.9782
North America (EI),,1965,0.025745837,2.1961577,97.7781
North America (EI),,1966,0.0366401,2.1749554,97.78841
North America (EI),,1967,0.04868086,2.2898548,97.66146
North America (EI),,1968,0.07875005,2.1914916,97.72976
North America (EI),,1969,0.08070336,2.3180456,97.60125
North America (EI),,1970,0.12261806,2.263695,97.613686
North America (EI),,1971,0.22250782,2.3358927,97.441605
North America (EI),,1972,0.3059324,2.3585951,97.33547
North America (EI),,1973,0.47071752,2.3250728,97.20421
North America (EI),,1974,0.6297356,2.597712,96.77255
North America (EI),,1975,0.93437785,2.6186981,96.44692
North America (EI),,1976,0.99635005,2.47799,96.52566
North America (EI),,1977,1.2849648,2.1696804,96.54536
North America (EI),,1978,1.4009668,2.453611,96.145424
North America (EI),,1979,1.2993068,2.463809,96.236885
North America (EI),,1980,1.3333611,2.5529623,96.11368
North America (EI),,1981,1.4813428,2.6601548,95.858505
North America (EI),,1982,1.5901465,2.9630737,95.44678
North America (EI),,1983,1.7090633,3.1464074,95.14453
North America (EI),,1984,1.8030658,3.0726259,95.124306
North America (EI),,1985,2.1082854,2.9916162,94.9001
North America (EI),,1986,2.2942133,3.0442877,94.6615
North America (EI),,1987,2.4313636,2.797576,94.771065
North America (EI),,1988,2.6686914,2.541461,94.78985
North America (EI),,1989,2.6064682,2.6597414,94.733795
North America (EI),,1990,2.804582,2.8714976,94.32391
North America (EI),,1991,3.0243285,2.9297369,94.04594
North America (EI),,1992,2.9741924,2.8092015,94.216606
North America (EI),,1993,2.938825,2.9192665,94.141914
North America (EI),,1994,3.0461128,2.787078,94.16681
North America (EI),,1995,3.1106765,2.9959888,93.89334
North America (EI),,1996,2.998708,3.101812,93.899475
North America (EI),,1997,2.7557268,3.080175,94.1641
North America (EI),,1998,2.8627503,2.8803082,94.256935
North America (EI),,1999,3.0328817,2.9086957,94.058426
North America (EI),,2000,3.0350854,2.7444649,94.22045
North America (EI),,2001,3.1652827,2.4866977,94.34802
North America (EI),,2002,3.1608093,2.7254694,94.113716
North America (EI),,2003,3.0804021,2.7468574,94.17274
North America (EI),,2004,3.151597,2.761857,94.08655
North America (EI),,2005,3.1197743,2.9104824,93.96974
North America (EI),,2006,3.1838152,3.1379824,93.67821
North America (EI),,2007,3.174454,3.145108,93.68044
North America (EI),,2008,3.2545235,3.6044023,93.141075
North America (EI),,2009,3.3803277,3.983693,92.63598
North America (EI),,2010,3.290891,4.025522,92.683586
North America (EI),,2011,3.2700558,4.5467486,92.1832
North America (EI),,2012,3.2573066,4.617125,92.12557
North America (EI),,2013,3.2923083,4.76035,91.94734
North America (EI),,2014,3.3012846,4.8306513,91.86806
North America (EI),,2015,3.3188133,4.9949226,91.686264
North America (EI),,2016,3.3596773,5.404415,91.23591
North America (EI),,2017,3.3498201,5.736902,90.91328
North America (EI),,2018,3.2563136,5.6176386,91.126045
North America (EI),,2019,3.2866518,5.794372,90.918976
North America (EI),,2020,3.5019317,6.483844,90.01422
North America (EI),,2021,3.264818,6.4686785,90.2665
North America (EI),,2022,3.1442478,6.822431,90.03332
North America (EI),,2023,3.2018762,6.9896994,89.808426
North Macedonia,MKD,1997,0,3.185578,96.81442
North Macedonia,MKD,1998,0,3.4051712,96.594826
North Macedonia,MKD,1999,0,4.663311,95.336685
North Macedonia,MKD,2000,0,4.09692,95.90308
North Macedonia,MKD,2001,0,2.2508667,97.74914
North Macedonia,MKD,2002,0,2.813192,97.18681
North Macedonia,MKD,2003,0,4.6790657,95.32093
North Macedonia,MKD,2004,0,5.1478953,94.852104
North Macedonia,MKD,2005,0,5.0060644,94.993935
North Macedonia,MKD,2006,0,5.474599,94.525406
North Macedonia,MKD,2007,0,3.2546878,96.745316
North Macedonia,MKD,2008,0,2.823038,97.17696
North Macedonia,MKD,2009,0,4.476259,95.52374
North Macedonia,MKD,2010,0,8.235085,91.764915
North Macedonia,MKD,2011,0,4.5973487,95.40265
North Macedonia,MKD,2012,0,3.5430007,96.457
North Macedonia,MKD,2013,0,5.858302,94.1417
North Macedonia,MKD,2014,0,5.029219,94.97078
North Macedonia,MKD,2015,0,7.8076525,92.192345
North Macedonia,MKD,2016,0,7.6303353,92.36966
North Macedonia,MKD,2017,0,4.761048,95.23895
North Macedonia,MKD,2018,0,7.2402425,92.75976
North Macedonia,MKD,2019,0,4.665065,95.33494
North Macedonia,MKD,2020,0,5.8402705,94.15973
North Macedonia,MKD,2021,0,6.3186383,93.681366
North Macedonia,MKD,2022,0,5.6412416,94.35876
North Macedonia,MKD,2023,0,7.173566,92.82643
Norway,NOR,1977,0,37.821533,62.178474
Norway,NOR,1978,0,37.729115,62.270893
Norway,NOR,1979,0,39.486603,60.513393
Norway,NOR,1980,0,38.84063,61.15937
Norway,NOR,1981,0,42.48767,57.512337
Norway,NOR,1982,0,43.13155,56.868446
Norway,NOR,1983,0,46.367863,53.632133
Norway,NOR,1984,0,45.458622,54.541378
Norway,NOR,1985,0,43.556084,56.443916
Norway,NOR,1986,0,40.684242,59.315758
Norway,NOR,1987,0,42.298862,57.70114
Norway,NOR,1988,0,44.08155,55.91845
Norway,NOR,1989,0,45.828697,54.171295
Norway,NOR,1990,0,47.521225,52.47878
Norway,NOR,1991,0,45.8582,54.1418
Norway,NOR,1992,0,46.873253,53.126747
Norway,NOR,1993,0,46.546154,53.453846
Norway,NOR,1994,0,43.671112,56.328888
Norway,NOR,1995,0,44.974266,55.025726
Norway,NOR,1996,0,39.568035,60.431957
Norway,NOR,1997,0,40.064926,59.93507
Norway,NOR,1998,0,41.01936,58.980644
Norway,NOR,1999,0,42.380173,57.619827
Norway,NOR,2000,0,46.592186,53.407818
Norway,NOR,2001,0,42.35273,57.64727
Norway,NOR,2002,0,44.042744,55.957256
Norway,NOR,2003,0,38.09304,61.90696
Norway,NOR,2004,0,38.99582,61.00418
Norway,NOR,2005,0,44.95724,55.042763
Norway,NOR,2006,0,41.701805,58.298187
Norway,NOR,2007,0,44.064255,55.93574
Norway,NOR,2008,0,45.93903,54.06097
Norway,NOR,2009,0,44.09169,55.90831
Norway,NOR,2010,0,41.217278,58.782722
Norway,NOR,2011,0,42.51994,57.48007
Norway,NOR,2012,0,46.58748,53.412514
Norway,NOR,2013,0,44.14344,55.856556
Norway,NOR,2014,0,45.421223,54.57878
Norway,NOR,2015,0,45.295383,54.704605
Norway,NOR,2016,0,47.25376,52.746243
Norway,NOR,2017,0,47.407875,52.592133
Norway,NOR,2018,0,46.514214,53.485794
Norway,NOR,2019,0,45.232388,54.76761
Norway,NOR,2020,0,50.00733,49.99267
Norway,NOR,2021,0,50.381447,49.61855
Norway,NOR,2022,0,48.52671,51.473297
Norway,NOR,2023,0,50.49506,49.50494
OECD (EI),,1965,0.08128377,2.527261,97.39145
OECD (EI),,1966,0.10577624,2.5472243,97.347
OECD (EI),,1967,0.12185209,2.5167086,97.36144
OECD (EI),,1968,0.14452077,2.4306102,97.42487
OECD (EI),,1969,0.15849306,2.381968,97.45954
OECD (EI),,1970,0.1908535,2.3181403,97.491005
OECD (EI),,1971,0.26323956,2.3582025,97.37856
OECD (EI),,1972,0.34224507,2.3426,97.315155
OECD (EI),,1973,0.429608,2.2267265,97.343666
OECD (EI),,1974,0.56446683,2.491797,96.94373
OECD (EI),,1975,0.79934484,2.5524254,96.64823
OECD (EI),,1976,0.87137616,2.3426633,96.785965
OECD (EI),,1977,1.0643516,2.3183346,96.61731
OECD (EI),,1978,1.2166517,2.4235077,96.35984
OECD (EI),,1979,1.2178034,2.4685352,96.31367
OECD (EI),,1980,1.3545192,2.5343304,96.11115
OECD (EI),,1981,1.6411933,2.6505446,95.70826
OECD (EI),,1982,1.8248045,2.8357232,95.33947
OECD (EI),,1983,2.0599568,2.9720414,94.968
OECD (EI),,1984,2.3778088,2.8896224,94.73257
OECD (EI),,1985,2.7997892,2.8356354,94.36457
OECD (EI),,1986,3.0268154,2.8119671,94.16121
OECD (EI),,1987,3.1643078,2.7492995,94.08639
OECD (EI),,1988,3.3151138,2.7021337,93.98275
OECD (EI),,1989,3.3881903,2.6129742,93.99884
OECD (EI),,1990,3.5143886,2.7473257,93.73829
OECD (EI),,1991,3.6794152,2.7735097,93.54707
OECD (EI),,1992,3.6814477,2.7413282,93.577225
OECD (EI),,1993,3.7812169,2.8824666,93.33632
OECD (EI),,1994,3.8124547,2.7628946,93.42465
OECD (EI),,1995,3.8966138,2.8803654,93.22302
OECD (EI),,1996,3.8694873,2.8442197,93.28629
OECD (EI),,1997,3.7888143,2.8905876,93.320595
OECD (EI),,1998,3.8660016,2.842687,93.29131
OECD (EI),,1999,3.9505265,2.8480616,93.20141
OECD (EI),,2000,3.925224,2.833193,93.241585
OECD (EI),,2001,4.0506644,2.6981215,93.25121
OECD (EI),,2002,4.0561004,2.7798955,93.164
OECD (EI),,2003,3.8621874,2.768189,93.36962
OECD (EI),,2004,3.9807742,2.8693535,93.14987
OECD (EI),,2005,3.9550464,2.9694884,93.07547
OECD (EI),,2006,3.9872618,3.1682425,92.8445
OECD (EI),,2007,3.8355198,3.2724528,92.89203
OECD (EI),,2008,3.854745,3.6575694,92.487686
OECD (EI),,2009,4.008564,4.0380774,91.95336
OECD (EI),,2010,3.9403102,4.193838,91.86585
OECD (EI),,2011,3.7340932,4.5500097,91.7159
OECD (EI),,2012,3.4181151,4.810869,91.77102
OECD (EI),,2013,3.4147096,5.0156407,91.56964
OECD (EI),,2014,3.4734602,5.216538,91.31
OECD (EI),,2015,3.4480705,5.4550686,91.09686
OECD (EI),,2016,3.432836,5.6874523,90.879715
OECD (EI),,2017,3.3777516,5.911337,90.71091
OECD (EI),,2018,3.348916,6.0975604,90.55353
OECD (EI),,2019,3.4351363,6.394605,90.170265
OECD (EI),,2020,3.5126452,7.3292313,89.15813
OECD (EI),,2021,3.4103527,7.2193236,89.37032
OECD (EI),,2022,3.1795733,7.577695,89.24273
OECD (EI),,2023,3.326418,8.1169815,88.5566
Oceania,,1965,0,4.0897446,95.910255
Oceania,,1966,0,3.974508,96.02549
Oceania,,1967,0,3.858214,96.14178
Oceania,,1968,0,3.8478787,96.15212
Oceania,,1969,0,3.8157303,96.184265
Oceania,,1970,0,3.879538,96.12046
Oceania,,1971,0,4.179717,95.82028
Oceania,,1972,0,4.1158056,95.88419
Oceania,,1973,0,3.9367578,96.06325
Oceania,,1974,0,4.075358,95.92464
Oceania,,1975,0,4.35775,95.64225
Oceania,,1976,0,3.941045,96.05895
Oceania,,1977,0,3.568911,96.43109
Oceania,,1978,0,3.7236254,96.27638
Oceania,,1979,0,3.8583608,96.14164
Oceania,,1980,0,3.8686144,96.131386
Oceania,,1981,0,3.8919752,96.108025
Oceania,,1982,0,3.6348526,96.36515
Oceania,,1983,0,3.7316475,96.26835
Oceania,,1984,0,3.782673,96.21733
Oceania,,1985,0,3.6855845,96.314415
Oceania,,1986,0,3.8550477,96.14496
Oceania,,1987,0,3.6941574,96.30585
Oceania,,1988,0,3.7218165,96.27818
Oceania,,1989,0,3.5571887,96.44281
Oceania,,1990,0,3.6039758,96.39603
Oceania,,1991,0,3.6830943,96.3169
Oceania,,1992,0,3.4829721,96.51703
Oceania,,1993,0,3.664293,96.33571
Oceania,,1994,0,3.6832228,96.31678
Oceania,,1995,0,3.6840417,96.31596
Oceania,,1996,0,3.5029135,96.497086
Oceania,,1997,0,3.206879,96.79313
Oceania,,1998,0,3.315029,96.68497
Oceania,,1999,0,3.0756464,96.92436
Oceania,,2000,0,3.1716843,96.828316
Oceania,,2001,0,2.9181426,97.081856
Oceania,,2002,0,3.115014,96.88499
Oceania,,2003,0,3.0441842,96.95582
Oceania,,2004,0,3.2628887,96.737114
Oceania,,2005,0,3.146917,96.85308
Oceania,,2006,0,3.1182563,96.881744
Oceania,,2007,0,3.046695,96.95331
Oceania,,2008,0,2.9090855,97.09091
Oceania,,2009,0,3.2346313,96.765366
Oceania,,2010,0,3.5098739,96.49013
Oceania,,2011,0,4.032582,95.967415
Oceania,,2012,0,3.9354875,96.064514
Oceania,,2013,0,4.2419324,95.75807
Oceania,,2014,0,4.158536,95.84147
Oceania,,2015,0,4.2814198,95.71858
Oceania,,2016,0,4.6812644,95.31873
Oceania,,2017,0,4.4604244,95.53957
Oceania,,2018,0,5.0891724,94.91083
Oceania,,2019,0,5.2358127,94.76419
Oceania,,2020,0,6.1027975,93.89721
Oceania,,2021,0,7.004469,92.99554
Oceania,,2022,0,7.5454073,92.45459
Oceania,,2023,0,8.000746,91.99926
Oman,OMN,1994,0,0,100
Oman,OMN,1995,0,0,100
Oman,OMN,1996,0,0,100
Oman,OMN,1997,0,0,100
Oman,OMN,1998,0,0,100
Oman,OMN,1999,0,0,100
Pakistan,PAK,1965,0,2.8186238,97.18137
Pakistan,PAK,1966,0,2.7965083,97.20349
Pakistan,PAK,1967,0,3.004921,96.99508
Pakistan,PAK,1968,0,3.1925385,96.807465
Pakistan,PAK,1969,0,3.3627906,96.63721
Pakistan,PAK,1970,0,3.0043,96.9957
Pakistan,PAK,1971,0.05481703,4.3006454,95.64454
Pakistan,PAK,1972,0.25005004,4.93577,94.81418
Pakistan,PAK,1973,0.4385122,4.884822,94.67667
Pakistan,PAK,1974,0.5622549,4.512096,94.92565
Pakistan,PAK,1975,0.6218414,4.992755,94.38541
Pakistan,PAK,1976,0.5217069,5.364217,94.114075
Pakistan,PAK,1977,0.30681294,5.9248066,93.76838
Pakistan,PAK,1978,0.1494674,6.977767,92.87277
Pakistan,PAK,1979,0.04316576,6.8993263,93.05751
Pakistan,PAK,1980,0.05797627,6.4772377,93.46478
Pakistan,PAK,1981,0.113541484,6.2746606,93.6118
Pakistan,PAK,1982,0.12496428,6.4193606,93.45568
Pakistan,PAK,1983,0.15932463,7.033412,92.80727
Pakistan,PAK,1984,0.18167439,6.8721375,92.94619
Pakistan,PAK,1985,0.20259656,6.7846828,93.012726
Pakistan,PAK,1986,0.25541776,6.0484643,93.69612
Pakistan,PAK,1987,0.13446291,7.220073,92.64546
Pakistan,PAK,1988,0.08048177,7.1043453,92.81517
Pakistan,PAK,1989,0.046269428,6.7639055,93.18983
Pakistan,PAK,1990,0.1547577,6.297824,93.54742
Pakistan,PAK,1991,0.14621063,6.3670883,93.486694
Pakistan,PAK,1992,0.18415284,6.648654,93.1672
Pakistan,PAK,1993,0.1222286,6.593702,93.28407
Pakistan,PAK,1994,0.16979331,6.21852,93.61168
Pakistan,PAK,1995,0.14279304,6.2284393,93.62877
Pakistan,PAK,1996,0.084222935,6.3861465,93.52963
Pakistan,PAK,1997,0.11679524,4.779444,95.10376
Pakistan,PAK,1998,0.09689103,5.9386578,93.964455
Pakistan,PAK,1999,0.01843588,4.983833,94.997734
Pakistan,PAK,2000,0.21223104,4.1481147,95.639656
Pakistan,PAK,2001,0.4594639,4.2211637,95.31938
Pakistan,PAK,2002,0.40389425,4.554312,95.041794
Pakistan,PAK,2003,0.37531504,5.051841,94.572845
Pakistan,PAK,2004,0.42584342,4.812542,94.76162
Pakistan,PAK,2005,0.43394253,5.2492137,94.31685
Pakistan,PAK,2006,0.40780875,4.870349,94.72184
Pakistan,PAK,2007,0.34985417,4.7814236,94.86872
Pakistan,PAK,2008,0.25858888,4.047199,95.694214
Pakistan,PAK,2009,0.37311777,4.217669,95.40922
Pakistan,PAK,2010,0.371866,4.362828,95.265305
Pakistan,PAK,2011,0.5796672,4.503665,94.91667
Pakistan,PAK,2012,0.40858266,1.6299212,97.9615
Pakistan,PAK,2013,0.61777455,4.605988,94.77624
Pakistan,PAK,2014,0.6557222,4.6234684,94.72081
Pakistan,PAK,2015,0.5727061,4.501682,94.92561
Pakistan,PAK,2016,1.1197246,7.7204957,91.15978
Pakistan,PAK,2017,0.93102854,3.8655639,95.20341
Pakistan,PAK,2018,1.0274055,3.784242,95.18835
